times;values
1364899186;0.64421769
1364899187;0.71735609
1364899188;0.78332691
1364899189;0.00000000
1364899190;0.09983342
1364899191;0.19866933
1364899192;0.29552021
1364899193;0.38941834
1364899194;0.47942554
1364899195;0.56464247
1364899196;0.64421769
1364899197;0.71735609
1364899198;0.78332691
1364899199;0.00000000
1364899200;0.09983342
1364899201;0.19866933
1364899202;0.29552021
1364899203;0.38941834
1364899204;0.47942554
1364899205;0.56464247
1364899206;0.64421769
1364899207;0.71735609
1364899208;0.78332691
1364899209;0.00000000
1364899210;0.09983342
1364899211;0.19866933
1364899212;0.29552021
1364899213;0.38941834
1364899214;0.47942554
1364899215;0.56464247
1364899216;0.64421769
1364899217;0.71735609
1364899218;0.78332691
1364899219;0.00000000
1364899220;0.09983342
1364899221;0.19866933
1364899222;0.29552021
1364899223;0.38941834
1364899224;0.47942554
1364899225;0.56464247
1364899226;0.64421769
1364899227;0.71735609
1364899228;0.78332691
1364899229;0.00000000
1364899230;0.09983342
1364899231;0.19866933
1364899232;0.29552021
1364899233;0.38941834
1364899234;0.47942554
1364899235;0.56464247
1364899236;0.64421769
1364899237;0.71735609
1364899238;0.78332691
1364899239;0.00000000
1364899240;0.09983342
1364899241;0.19866933
1364899242;0.29552021
1364899243;0.38941834
1364899244;0.47942554
1364899245;0.56464247
1364899246;0.64421769
1364899247;0.71735609
1364899248;0.78332691
1364899249;0.00000000
1364899250;0.09983342
1364899251;0.19866933
1364899252;0.29552021
1364899253;0.38941834
1364899254;0.47942554
1364899255;0.56464247
1364899256;0.64421769
1364899257;0.71735609
1364899258;0.78332691
1364899259;0.00000000
1364899260;0.09983342
1364899261;0.19866933
1364899262;0.29552021
1364899263;0.38941834
1364899264;0.47942554
1364899265;0.56464247
1364899266;0.64421769
1364899267;0.71735609
1364899268;0.78332691
1364899269;0.00000000
1364899270;0.09983342
1364899271;0.19866933
1364899272;0.29552021
1364899273;0.38941834
1364899274;0.47942554
1364899275;0.56464247
1364899276;0.64421769
1364899277;0.71735609
1364899278;0.78332691
1364899279;0.00000000
1364899280;0.09983342
1364899281;0.19866933
1364899282;0.29552021
1364899283;0.38941834
1364899284;0.47942554
1364899285;0.56464247
1364899286;0.64421769
1364899287;0.71735609
1364899288;0.78332691
1364899289;0.00000000
1364899290;0.09983342
1364899291;0.19866933
1364899292;0.29552021
1364899293;0.38941834
1364899294;0.47942554
1364899295;0.56464247
1364899296;0.64421769
1364899297;0.71735609
1364899298;0.78332691
1364899299;0.00000000
1364899300;0.09983342
1364899301;0.19866933
1364899302;0.29552021
1364899303;0.38941834
1364899304;0.47942554
1364899305;0.56464247
1364899306;0.64421769
1364899307;0.71735609
1364899308;0.78332691
1364899309;0.00000000
1364899310;0.09983342
1364899311;0.19866933
1364899312;0.29552021
1364899313;0.38941834
1364899314;0.47942554
1364899315;0.56464247
1364899316;0.64421769
1364899317;0.71735609
1364899318;0.78332691
1364899319;0.00000000
1364899320;0.09983342
1364899321;0.19866933
1364899322;0.29552021
1364899323;0.38941834
1364899324;0.47942554
1364899325;0.56464247
1364899326;0.64421769
1364899327;0.71735609
1364899328;0.78332691
1364899329;0.00000000
1364899330;0.09983342
1364899331;0.19866933
1364899332;0.29552021
1364899333;0.38941834
1364899334;0.47942554
1364899335;0.56464247
1364899336;0.64421769
1364899337;0.71735609
1364899338;0.78332691
1364899339;0.00000000
1364899340;0.09983342
1364899341;0.19866933
1364899342;0.29552021
1364899343;0.38941834
1364899344;0.47942554
1364899345;0.56464247
1364899346;0.64421769
1364899347;0.71735609
1364899348;0.78332691
1364899349;0.00000000
1364899350;0.09983342
1364899351;0.19866933
1364899352;0.29552021
1364899353;0.38941834
1364899354;0.47942554
1364899355;0.56464247
1364899356;0.64421769
1364899357;0.71735609
1364899358;0.78332691
1364899359;0.00000000
1364899360;0.09983342
1364899361;0.19866933
1364899362;0.29552021
1364899363;0.38941834
1364899364;0.47942554
1364899365;0.56464247
1364899366;0.64421769
1364899367;0.71735609
1364899368;0.78332691
1364899369;0.00000000
1364899370;0.09983342
1364899371;0.19866933
1364899372;0.29552021
1364899373;0.38941834
1364899374;0.47942554
1364899375;0.56464247
1364899376;0.64421769
1364899377;0.71735609
1364899378;0.78332691
1364899379;0.00000000
1364899380;0.09983342
1364899381;0.19866933
1364899382;0.29552021
1364899383;0.38941834
1364899384;0.47942554
1364899385;0.56464247
1364899386;0.64421769
1364899387;0.71735609
1364899388;0.78332691
1364899389;0.00000000
1364899390;0.09983342
1364899391;0.19866933
1364899392;0.29552021
1364899393;0.38941834
1364899394;0.47942554
1364899395;0.56464247
1364899396;0.64421769
1364899397;0.71735609
1364899398;0.78332691
1364899399;0.00000000
1364899400;0.09983342
1364899401;0.19866933
1364899402;0.29552021
1364899403;0.38941834
1364899404;0.47942554
1364899405;0.56464247
1364899406;0.64421769
1364899407;0.71735609
1364899408;0.78332691
1364899409;0.00000000
1364899410;0.09983342
1364899411;0.19866933
1364899412;0.29552021
1364899413;0.38941834
1364899414;0.47942554
1364899415;0.56464247
1364899416;0.64421769
1364899417;0.71735609
1364899418;0.78332691
1364899419;0.00000000
1364899420;0.09983342
1364899421;0.19866933
1364899422;0.29552021
1364899423;0.38941834
1364899424;0.47942554
1364899425;0.56464247
1364899426;0.64421769
1364899427;0.71735609
1364899428;0.78332691
1364899429;0.00000000
1364899430;0.09983342
1364899431;0.19866933
1364899432;0.29552021
1364899433;0.38941834
1364899434;0.47942554
1364899435;0.56464247
1364899436;0.64421769
1364899437;0.71735609
1364899438;0.78332691
1364899439;0.00000000
1364899440;0.09983342
1364899441;0.19866933
1364899442;0.29552021
1364899443;0.38941834
1364899444;0.47942554
1364899445;0.56464247
1364899446;0.64421769
1364899447;0.71735609
1364899448;0.78332691
1364899449;0.00000000
1364899450;0.09983342
1364899451;0.19866933
1364899452;0.29552021
1364899453;0.38941834
1364899454;0.47942554
1364899455;0.56464247
1364899456;0.64421769
1364899457;0.71735609
1364899458;0.78332691
1364899459;0.00000000
1364899460;0.09983342
1364899461;0.19866933
1364899462;0.29552021
1364899463;0.38941834
1364899464;0.47942554
1364899465;0.56464247
1364899466;0.64421769
1364899467;0.71735609
1364899468;0.78332691
1364899469;0.00000000
1364899470;0.09983342
1364899471;0.19866933
1364899472;0.29552021
1364899473;0.38941834
1364899474;0.47942554
1364899475;0.56464247
1364899476;0.64421769
1364899477;0.71735609
1364899478;0.78332691
1364899479;0.00000000
1364899480;0.09983342
1364899481;0.19866933
1364899482;0.29552021
1364899483;0.38941834
1364899484;0.47942554
1364899485;0.56464247
1364899486;0.64421769
1364899487;0.71735609
1364899488;0.78332691
1364899489;0.00000000
1364899490;0.09983342
1364899491;0.19866933
1364899492;0.29552021
1364899493;0.38941834
1364899494;0.47942554
1364899495;0.56464247
1364899496;0.64421769
1364899497;0.71735609
1364899498;0.78332691
1364899499;0.00000000
1364899500;0.09983342
1364899501;0.19866933
1364899502;0.29552021
1364899503;0.38941834
1364899504;0.47942554
1364899505;0.56464247
1364899506;0.64421769
1364899507;0.71735609
1364899508;0.78332691
1364899509;0.00000000
1364899510;0.09983342
1364899511;0.19866933
1364899512;0.29552021
1364899513;0.38941834
1364899514;0.47942554
1364899515;0.56464247
1364899516;0.64421769
1364899517;0.71735609
1364899518;0.78332691
1364899519;0.00000000
1364899520;0.09983342
1364899521;0.19866933
1364899522;0.29552021
1364899523;0.38941834
1364899524;0.47942554
1364899525;0.56464247
1364899526;0.64421769
1364899527;0.71735609
1364899528;0.78332691
1364899529;0.00000000
1364899530;0.09983342
1364899531;0.19866933
1364899532;0.29552021
1364899533;0.38941834
1364899534;0.47942554
1364899535;0.56464247
1364899536;0.64421769
1364899537;0.71735609
1364899538;0.78332691
1364899539;0.00000000
1364899540;0.09983342
1364899541;0.19866933
1364899542;0.29552021
1364899543;0.38941834
1364899544;0.47942554
1364899545;0.56464247
1364899546;0.64421769
1364899547;0.71735609
1364899548;0.78332691
1364899549;0.00000000
1364899550;0.09983342
1364899551;0.19866933
1364899552;0.29552021
1364899553;0.38941834
1364899554;0.47942554
1364899555;0.56464247
1364899556;0.64421769
1364899557;0.71735609
1364899558;0.78332691
1364899559;0.00000000
1364899560;0.09983342
1364899561;0.19866933
1364899562;0.29552021
1364899563;0.38941834
1364899564;0.47942554
1364899565;0.56464247
1364899566;0.64421769
1364899567;0.71735609
1364899568;0.78332691
1364899569;0.00000000
1364899570;0.09983342
1364899571;0.19866933
1364899572;0.29552021
1364899573;0.38941834
1364899574;0.47942554
1364899575;0.56464247
1364899576;0.64421769
1364899577;0.71735609
1364899578;0.78332691
1364899579;0.00000000
1364899580;0.09983342
1364899581;0.19866933
1364899582;0.29552021
1364899583;0.38941834
1364899584;0.47942554
1364899585;0.56464247
1364899586;0.64421769
1364899587;0.71735609
1364899588;0.78332691
1364899589;0.00000000
1364899590;0.09983342
1364899591;0.19866933
1364899592;0.29552021
1364899593;0.38941834
1364899594;0.47942554
1364899595;0.56464247
1364899596;0.64421769
1364899597;0.71735609
1364899598;0.78332691
1364899599;0.00000000
1364899600;0.09983342
1364899601;0.19866933
1364899602;0.29552021
1364899603;0.38941834
1364899604;0.47942554
1364899605;0.56464247
1364899606;0.64421769
1364899607;0.71735609
1364899608;0.78332691
1364899609;0.00000000
1364899610;0.09983342
1364899611;0.19866933
1364899612;0.29552021
1364899613;0.38941834
1364899614;0.47942554
1364899615;0.56464247
1364899616;0.64421769
1364899617;0.71735609
1364899618;0.78332691
1364899619;0.00000000
1364899620;0.09983342
1364899621;0.19866933
1364899622;0.29552021
1364899623;0.38941834
1364899624;0.47942554
1364899625;0.56464247
1364899626;0.64421769
1364899627;0.71735609
1364899628;0.78332691
1364899629;0.00000000
1364899630;0.09983342
1364899631;0.19866933
1364899632;0.29552021
1364899633;0.38941834
1364899634;0.47942554
1364899635;0.56464247
1364899636;0.64421769
1364899637;0.71735609
1364899638;0.78332691
1364899639;0.00000000
1364899640;0.09983342
1364899641;0.19866933
1364899642;0.29552021
1364899643;0.38941834
1364899644;0.47942554
1364899645;0.56464247
1364899646;0.64421769
1364899647;0.71735609
1364899648;0.78332691
1364899649;0.00000000
1364899650;0.09983342
1364899651;0.19866933
1364899652;0.29552021
1364899653;0.38941834
1364899654;0.47942554
1364899655;0.56464247
1364899656;0.64421769
1364899657;0.71735609
1364899658;0.78332691
1364899659;0.00000000
1364899660;0.09983342
1364899661;0.19866933
1364899662;0.29552021
1364899663;0.38941834
1364899664;0.47942554
1364899665;0.56464247
1364899666;0.64421769
1364899667;0.71735609
1364899668;0.78332691
1364899669;0.00000000
1364899670;0.09983342
1364899671;0.19866933
1364899672;0.29552021
1364899673;0.38941834
1364899674;0.47942554
1364899675;0.56464247
1364899676;0.64421769
1364899677;0.71735609
1364899678;0.78332691
1364899679;0.00000000
1364899680;0.09983342
1364899681;0.19866933
1364899682;0.29552021
1364899683;0.38941834
1364899684;0.47942554
1364899685;0.56464247
1364899686;0.64421769
1364899687;0.71735609
1364899688;0.78332691
1364899689;0.00000000
1364899690;0.09983342
1364899691;0.19866933
1364899692;0.29552021
1364899693;0.38941834
1364899694;0.47942554
1364899695;0.56464247
1364899696;0.64421769
1364899697;0.71735609
1364899698;0.78332691
1364899699;0.00000000
1364899700;0.09983342
1364899701;0.19866933
1364899702;0.29552021
1364899703;0.38941834
1364899704;0.47942554
1364899705;0.56464247
1364899706;0.64421769
1364899707;0.71735609
1364899708;0.78332691
1364899709;0.00000000
1364899710;0.09983342
1364899711;0.19866933
1364899712;0.29552021
1364899713;0.38941834
1364899714;0.47942554
1364899715;0.56464247
1364899716;0.64421769
1364899717;0.71735609
1364899718;0.78332691
1364899719;0.00000000
1364899720;0.09983342
1364899721;0.19866933
1364899722;0.29552021
1364899723;0.38941834
1364899724;0.47942554
1364899725;0.56464247
1364899726;0.64421769
1364899727;0.71735609
1364899728;0.78332691
1364899729;0.00000000
1364899730;0.09983342
1364899731;0.19866933
1364899732;0.29552021
1364899733;0.38941834
1364899734;0.47942554
1364899735;0.56464247
1364899736;0.64421769
1364899737;0.71735609
1364899738;0.78332691
1364899739;0.00000000
1364899740;0.09983342
1364899741;0.19866933
1364899742;0.29552021
1364899743;0.38941834
1364899744;0.47942554
1364899745;0.56464247
1364899746;0.64421769
1364899747;0.71735609
1364899748;0.78332691
1364899749;0.00000000
1364899750;0.09983342
1364899751;0.19866933
1364899752;0.29552021
1364899753;0.38941834
1364899754;0.47942554
1364899755;0.56464247
1364899756;0.64421769
1364899757;0.71735609
1364899758;0.78332691
1364899759;0.00000000
1364899760;0.09983342
1364899761;0.19866933
1364899762;0.29552021
1364899763;0.38941834
1364899764;0.47942554
1364899765;0.56464247
1364899766;0.64421769
1364899767;0.71735609
1364899768;0.78332691
1364899769;0.00000000
1364899770;0.09983342
1364899771;0.19866933
1364899772;0.29552021
1364899773;0.38941834
1364899774;0.47942554
1364899775;0.56464247
1364899776;0.64421769
1364899777;0.71735609
1364899778;0.78332691
1364899779;0.00000000
1364899780;0.09983342
1364899781;0.19866933
1364899782;0.29552021
1364899783;0.38941834
1364899784;0.47942554
1364899785;0.56464247
1364899786;0.64421769
1364899787;0.71735609
1364899788;0.78332691
1364899789;0.00000000
1364899790;0.09983342
1364899791;0.19866933
1364899792;0.29552021
1364899793;0.38941834
1364899794;0.47942554
1364899795;0.56464247
1364899796;0.64421769
1364899797;0.71735609
1364899798;0.78332691
1364899799;0.00000000
1364899800;0.09983342
1364899801;0.19866933
1364899802;0.29552021
1364899803;0.38941834
1364899804;0.47942554
1364899805;0.56464247
1364899806;0.64421769
1364899807;0.71735609
1364899808;0.78332691
1364899809;0.00000000
1364899810;0.09983342
1364899811;0.19866933
1364899812;0.29552021
1364899813;0.38941834
1364899814;0.47942554
1364899815;0.56464247
1364899816;0.64421769
1364899817;0.71735609
1364899818;0.78332691
1364899819;0.00000000
1364899820;0.09983342
1364899821;0.19866933
1364899822;0.29552021
1364899823;0.38941834
1364899824;0.47942554
1364899825;0.56464247
1364899826;0.64421769
1364899827;0.71735609
1364899828;0.78332691
1364899829;0.00000000
1364899830;0.09983342
1364899831;0.19866933
1364899832;0.29552021
1364899833;0.38941834
1364899834;0.47942554
1364899835;0.56464247
1364899836;0.64421769
1364899837;0.71735609
1364899838;0.78332691
1364899839;0.00000000
1364899840;0.09983342
1364899841;0.19866933
1364899842;0.29552021
1364899843;0.38941834
1364899844;0.47942554
1364899845;0.56464247
1364899846;0.64421769
1364899847;0.71735609
1364899848;0.78332691
1364899849;0.00000000
1364899850;0.09983342
1364899851;0.19866933
1364899852;0.29552021
1364899853;0.38941834
1364899854;0.47942554
1364899855;0.56464247
1364899856;0.64421769
1364899857;0.71735609
1364899858;0.78332691
1364899859;0.00000000
1364899860;0.09983342
1364899861;0.19866933
1364899862;0.29552021
1364899863;0.38941834
1364899864;0.47942554
1364899865;0.56464247
1364899866;0.64421769
1364899867;0.71735609
1364899868;0.78332691
1364899869;0.00000000
1364899870;0.09983342
1364899871;0.19866933
1364899872;0.29552021
1364899873;0.38941834
1364899874;0.47942554
1364899875;0.56464247
1364899876;0.64421769
1364899877;0.71735609
1364899878;0.78332691
1364899879;0.00000000
1364899880;0.09983342
1364899881;0.19866933
1364899882;0.29552021
1364899883;0.38941834
1364899884;0.47942554
1364899885;0.56464247
1364899886;0.64421769
1364899887;0.71735609
1364899888;0.78332691
1364899889;0.00000000
1364899890;0.09983342
1364899891;0.19866933
1364899892;0.29552021
1364899893;0.38941834
1364899894;0.47942554
1364899895;0.56464247
1364899896;0.64421769
1364899897;0.71735609
1364899898;0.78332691
1364899899;0.00000000
1364899900;0.09983342
1364899901;0.19866933
1364899902;0.29552021
1364899903;0.38941834
1364899904;0.47942554
1364899905;0.56464247
1364899906;0.64421769
1364899907;0.71735609
1364899908;0.78332691
1364899909;0.00000000
1364899910;0.09983342
1364899911;0.19866933
1364899912;0.29552021
1364899913;0.38941834
1364899914;0.47942554
1364899915;0.56464247
1364899916;0.64421769
1364899917;0.71735609
1364899918;0.78332691
1364899919;0.00000000
1364899920;0.09983342
1364899921;0.19866933
1364899922;0.29552021
1364899923;0.38941834
1364899924;0.47942554
1364899925;0.56464247
1364899926;0.64421769
1364899927;0.71735609
1364899928;0.78332691
1364899929;0.00000000
1364899930;0.09983342
1364899931;0.19866933
1364899932;0.29552021
1364899933;0.38941834
1364899934;0.47942554
1364899935;0.56464247
1364899936;0.64421769
1364899937;0.71735609
1364899938;0.78332691
1364899939;0.00000000
1364899940;0.09983342
1364899941;0.19866933
1364899942;0.29552021
1364899943;0.38941834
1364899944;0.47942554
1364899945;0.56464247
1364899946;0.64421769
1364899947;0.71735609
1364899948;0.78332691
1364899949;0.00000000
1364899950;0.09983342
1364899951;0.19866933
1364899952;0.29552021
1364899953;0.38941834
1364899954;0.47942554
1364899955;0.56464247
1364899956;0.64421769
1364899957;0.71735609
1364899958;0.78332691
1364899959;0.00000000
1364899960;0.09983342
1364899961;0.19866933
1364899962;0.29552021
1364899963;0.38941834
1364899964;0.47942554
1364899965;0.56464247
1364899966;0.64421769
1364899967;0.71735609
1364899968;0.78332691
1364899969;0.00000000
1364899970;0.09983342
1364899971;0.19866933
1364899972;0.29552021
1364899973;0.38941834
1364899974;0.47942554
1364899975;0.56464247
1364899976;0.64421769
1364899977;0.71735609
1364899978;0.78332691
1364899979;0.00000000
1364899980;0.09983342
1364899981;0.19866933
1364899982;0.29552021
1364899983;0.38941834
1364899984;0.47942554
1364899985;0.56464247
1364899986;0.64421769
1364899987;0.71735609
1364899988;0.78332691
1364899989;0.00000000
1364899990;0.09983342
1364899991;0.19866933
1364899992;0.29552021
1364899993;0.38941834
1364899994;0.47942554
1364899995;0.56464247
1364899996;0.64421769
1364899997;0.71735609
1364899998;0.78332691
1364899999;0.00000000
1364900000;0.09983342
1364900001;0.19866933
1364900002;0.29552021
1364900003;0.38941834
1364900004;0.47942554
1364900005;0.56464247
1364900006;0.64421769
1364900007;0.71735609
1364900008;0.78332691
1364900009;0.00000000
1364900010;0.09983342
1364900011;0.19866933
1364900012;0.29552021
1364900013;0.38941834
1364900014;0.47942554
1364900015;0.56464247
1364900016;0.64421769
1364900017;0.71735609
1364900018;0.78332691
1364900019;0.00000000
1364900020;0.09983342
1364900021;0.19866933
1364900022;0.29552021
1364900023;0.38941834
1364900024;0.47942554
1364900025;0.56464247
1364900026;0.64421769
1364900027;0.71735609
1364900028;0.78332691
1364900029;0.00000000
1364900030;0.09983342
1364900031;0.19866933
1364900032;0.29552021
1364900033;0.38941834
1364900034;0.47942554
1364900035;0.56464247
1364900036;0.64421769
1364900037;0.71735609
1364900038;0.78332691
1364900039;0.00000000
1364900040;0.09983342
1364900041;0.19866933
1364900042;0.29552021
1364900043;0.38941834
1364900044;0.47942554
1364900045;0.56464247
1364900046;0.64421769
1364900047;0.71735609
1364900048;0.78332691
1364900049;0.00000000
1364900050;0.09983342
1364900051;0.19866933
1364900052;0.29552021
1364900053;0.38941834
1364900054;0.47942554
1364900055;0.56464247
1364900056;0.64421769
1364900057;0.71735609
1364900058;0.78332691
1364900059;0.00000000
1364900060;0.09983342
1364900061;0.19866933
1364900062;0.29552021
1364900063;0.38941834
1364900064;0.47942554
1364900065;0.56464247
1364900066;0.64421769
1364900067;0.71735609
1364900068;0.78332691
1364900069;0.00000000
1364900070;0.09983342
1364900071;0.19866933
1364900072;0.29552021
1364900073;0.38941834
1364900074;0.47942554
1364900075;0.56464247
1364900076;0.64421769
1364900077;0.71735609
1364900078;0.78332691
1364900079;0.00000000
1364900080;0.09983342
1364900081;0.19866933
1364900082;0.29552021
1364900083;0.38941834
1364900084;0.47942554
1364900085;0.56464247
1364900086;0.64421769
1364900087;0.71735609
1364900088;0.78332691
1364900089;0.00000000
1364900090;0.09983342
1364900091;0.19866933
1364900092;0.29552021
1364900093;0.38941834
1364900094;0.47942554
1364900095;0.56464247
1364900096;0.64421769
1364900097;0.71735609
1364900098;0.78332691
1364900099;0.00000000
1364900100;0.09983342
1364900101;0.19866933
1364900102;0.29552021
1364900103;0.38941834
1364900104;0.47942554
1364900105;0.56464247
1364900106;0.64421769
1364900107;0.71735609
1364900108;0.78332691
1364900109;0.00000000
1364900110;0.09983342
1364900111;0.19866933
1364900112;0.29552021
1364900113;0.38941834
1364900114;0.47942554
1364900115;0.56464247
1364900116;0.64421769
1364900117;0.71735609
1364900118;0.78332691
1364900119;0.00000000
1364900120;0.09983342
1364900121;0.19866933
1364900122;0.29552021
1364900123;0.38941834
1364900124;0.47942554
1364900125;0.56464247
1364900126;0.64421769
1364900127;0.71735609
1364900128;0.78332691
1364900129;0.00000000
1364900130;0.09983342
1364900131;0.19866933
1364900132;0.29552021
1364900133;0.38941834
1364900134;0.47942554
1364900135;0.56464247
1364900136;0.64421769
1364900137;0.71735609
1364900138;0.78332691
1364900139;0.00000000
1364900140;0.09983342
1364900141;0.19866933
1364900142;0.29552021
1364900143;0.38941834
1364900144;0.47942554
1364900145;0.56464247
1364900146;0.64421769
1364900147;0.71735609
1364900148;0.78332691
1364900149;0.00000000
1364900150;0.09983342
1364900151;0.19866933
1364900152;0.29552021
1364900153;0.38941834
1364900154;0.47942554
1364900155;0.56464247
1364900156;0.64421769
1364900157;0.71735609
1364900158;0.78332691
1364900159;0.00000000
1364900160;0.09983342
1364900161;0.19866933
1364900162;0.29552021
1364900163;0.38941834
1364900164;0.47942554
1364900165;0.56464247
1364900166;0.64421769
1364900167;0.71735609
1364900168;0.78332691
1364900169;0.00000000
1364900170;0.09983342
1364900171;0.19866933
1364900172;0.29552021
1364900173;0.38941834
1364900174;0.47942554
1364900175;0.56464247
1364900176;0.64421769
1364900177;0.71735609
1364900178;0.78332691
1364900179;0.00000000
1364900180;0.09983342
1364900181;0.19866933
1364900182;0.29552021
1364900183;0.38941834
1364900184;0.47942554
1364900185;0.56464247
1364900186;0.64421769
1364900187;0.71735609
1364900188;0.78332691
1364900189;0.00000000
1364900190;0.09983342
1364900191;0.19866933
1364900192;0.29552021
1364900193;0.38941834
1364900194;0.47942554
1364900195;0.56464247
1364900196;0.64421769
1364900197;0.71735609
1364900198;0.78332691
1364900199;0.00000000
1364900200;0.09983342
1364900201;0.19866933
1364900202;0.29552021
1364900203;0.38941834
1364900204;0.47942554
1364900205;0.56464247
1364900206;0.64421769
1364900207;0.71735609
1364900208;0.78332691
1364900209;0.00000000
1364900210;0.09983342
1364900211;0.19866933
1364900212;0.29552021
1364900213;0.38941834
1364900214;0.47942554
1364900215;0.56464247
1364900216;0.64421769
1364900217;0.71735609
1364900218;0.78332691
1364900219;0.00000000
1364900220;0.09983342
1364900221;0.19866933
1364900222;0.29552021
1364900223;0.38941834
1364900224;0.47942554
1364900225;0.56464247
1364900226;0.64421769
1364900227;0.71735609
1364900228;0.78332691
1364900229;0.00000000
1364900230;0.09983342
1364900231;0.19866933
1364900232;0.29552021
1364900233;0.38941834
1364900234;0.47942554
1364900235;0.56464247
1364900236;0.64421769
1364900237;0.71735609
1364900238;0.78332691
1364900239;0.00000000
1364900240;0.09983342
1364900241;0.19866933
1364900242;0.29552021
1364900243;0.38941834
1364900244;0.47942554
1364900245;0.56464247
1364900246;0.64421769
1364900247;0.71735609
1364900248;0.78332691
1364900249;0.00000000
1364900250;0.09983342
1364900251;0.19866933
1364900252;0.29552021
1364900253;0.38941834
1364900254;0.47942554
1364900255;0.56464247
1364900256;0.64421769
1364900257;0.71735609
1364900258;0.78332691
1364900259;0.00000000
1364900260;0.09983342
1364900261;0.19866933
1364900262;0.29552021
1364900263;0.38941834
1364900264;0.47942554
1364900265;0.56464247
1364900266;0.64421769
1364900267;0.71735609
1364900268;0.78332691
1364900269;0.00000000
1364900270;0.09983342
1364900271;0.19866933
1364900272;0.29552021
1364900273;0.38941834
1364900274;0.47942554
1364900275;0.56464247
1364900276;0.64421769
1364900277;0.71735609
1364900278;0.78332691
1364900279;0.00000000
1364900280;0.09983342
1364900281;0.19866933
1364900282;0.29552021
1364900283;0.38941834
1364900284;0.47942554
1364900285;0.56464247
1364900286;0.64421769
1364900287;0.71735609
1364900288;0.78332691
1364900289;0.00000000
1364900290;0.09983342
1364900291;0.19866933
1364900292;0.29552021
1364900293;0.38941834
1364900294;0.47942554
1364900295;0.56464247
1364900296;0.64421769
1364900297;0.71735609
1364900298;0.78332691
1364900299;0.00000000
1364900300;0.09983342
1364900301;0.19866933
1364900302;0.29552021
1364900303;0.38941834
1364900304;0.47942554
1364900305;0.56464247
1364900306;0.64421769
1364900307;0.71735609
1364900308;0.78332691
1364900309;0.00000000
1364900310;0.09983342
1364900311;0.19866933
1364900312;0.29552021
1364900313;0.38941834
1364900314;0.47942554
1364900315;0.56464247
1364900316;0.64421769
1364900317;0.71735609
1364900318;0.78332691
1364900319;0.00000000
1364900320;0.09983342
1364900321;0.19866933
1364900322;0.29552021
1364900323;0.38941834
1364900324;0.47942554
1364900325;0.56464247
1364900326;0.64421769
1364900327;0.71735609
1364900328;0.78332691
1364900329;0.00000000
1364900330;0.09983342
1364900331;0.19866933
1364900332;0.29552021
1364900333;0.38941834
1364900334;0.47942554
1364900335;0.56464247
1364900336;0.64421769
1364900337;0.71735609
1364900338;0.78332691
1364900339;0.00000000
1364900340;0.09983342
1364900341;0.19866933
1364900342;0.29552021
1364900343;0.38941834
1364900344;0.47942554
1364900345;0.56464247
1364900346;0.64421769
1364900347;0.71735609
1364900348;0.78332691
1364900349;0.00000000
1364900350;0.09983342
1364900351;0.19866933
1364900352;0.29552021
1364900353;0.38941834
1364900354;0.47942554
1364900355;0.56464247
1364900356;0.64421769
1364900357;0.71735609
1364900358;0.78332691
1364900359;0.00000000
1364900360;0.09983342
1364900361;0.19866933
1364900362;0.29552021
1364900363;0.38941834
1364900364;0.47942554
1364900365;0.56464247
1364900366;0.64421769
1364900367;0.71735609
1364900368;0.78332691
1364900369;0.00000000
1364900370;0.09983342
1364900371;0.19866933
1364900372;0.29552021
1364900373;0.38941834
1364900374;0.47942554
1364900375;0.56464247
1364900376;0.64421769
1364900377;0.71735609
1364900378;0.78332691
1364900379;0.00000000
1364900380;0.09983342
1364900381;0.19866933
1364900382;0.29552021
1364900383;0.38941834
1364900384;0.47942554
1364900385;0.56464247
1364900386;0.64421769
1364900387;0.71735609
1364900388;0.78332691
1364900389;0.00000000
1364900390;0.09983342
1364900391;0.19866933
1364900392;0.29552021
1364900393;0.38941834
1364900394;0.47942554
1364900395;0.56464247
1364900396;0.64421769
1364900397;0.71735609
1364900398;0.78332691
1364900399;0.00000000
1364900400;0.09983342
1364900401;0.19866933
1364900402;0.29552021
1364900403;0.38941834
1364900404;0.47942554
1364900405;0.56464247
1364900406;0.64421769
1364900407;0.71735609
1364900408;0.78332691
1364900409;0.00000000
1364900410;0.09983342
1364900411;0.19866933
1364900412;0.29552021
1364900413;0.38941834
1364900414;0.47942554
1364900415;0.56464247
1364900416;0.64421769
1364900417;0.71735609
1364900418;0.78332691
1364900419;0.00000000
1364900420;0.09983342
1364900421;0.19866933
1364900422;0.29552021
1364900423;0.38941834
1364900424;0.47942554
1364900425;0.56464247
1364900426;0.64421769
1364900427;0.71735609
1364900428;0.78332691
1364900429;0.00000000
1364900430;0.09983342
1364900431;0.19866933
1364900432;0.29552021
1364900433;0.38941834
1364900434;0.47942554
1364900435;0.56464247
1364900436;0.64421769
1364900437;0.71735609
1364900438;0.78332691
1364900439;0.00000000
1364900440;0.09983342
1364900441;0.19866933
1364900442;0.29552021
1364900443;0.38941834
1364900444;0.47942554
1364900445;0.56464247
1364900446;0.64421769
1364900447;0.71735609
1364900448;0.78332691
1364900449;0.00000000
1364900450;0.09983342
1364900451;0.19866933
1364900452;0.29552021
1364900453;0.38941834
1364900454;0.47942554
1364900455;0.56464247
1364900456;0.64421769
1364900457;0.71735609
