times;values
1362153137;616.597643582991
1362153138;616.697642374857
1362153139;616.797641166723
1362153140;616.897639958588
1362153141;616.997638750454
1362153142;617.09763754232
1362153143;617.197636334186
1362153144;617.297635126052
1362153145;617.397633917917
1362153146;617.497632709783
1362153147;617.597631501649
1362153148;617.697630293515
1362153149;617.797629085381
1362153150;617.897627877246
1362153151;617.997626669112
1362153152;618.097625460978
1362153153;618.197624252844
1362153154;618.29762304471
1362153155;618.397621836575
1362153156;618.497620628441
1362153157;618.597619420307
1362153158;618.697618212173
1362153159;618.797617004039
1362153160;618.897615795904
1362153161;618.99761458777
1362153162;619.097613379636
1362153163;619.197612171502
1362153164;619.297610963368
1362153165;619.397609755233
1362153166;619.497608547099
1362153167;619.597607338965
1362153168;619.697606130831
1362153169;619.797604922697
1362153170;619.897603714562
1362153171;619.997602506428
1362153172;620.097601298294
1362153173;620.19760009016
1362153174;620.297598882026
1362153175;620.397597673891
1362153176;620.497596465757
1362153177;620.597595257623
1362153178;620.697594049489
1362153179;620.797592841355
1362153180;620.89759163322
1362153181;620.997590425086
1362153182;621.097589216952
1362153183;621.197588008818
1362153184;621.297586800684
1362153185;621.397585592549
1362153186;621.497584384415
1362153187;621.597583176281
1362153188;621.697581968147
1362153189;621.797580760013
1362153190;621.897579551878
1362153191;621.997578343744
1362153192;622.09757713561
1362153193;622.197575927476
1362153194;622.297574719342
1362153195;622.397573511207
1362153196;622.497572303073
1362153197;622.597571094939
1362153198;622.697569886805
1362153199;622.797568678671
1362153200;622.897567470537
1362153201;622.997566262402
1362153202;623.097565054268
1362153203;623.197563846134
1362153204;623.297562638
1362153205;623.397561429866
1362153206;623.497560221731
1362153207;623.597559013597
1362153208;623.697557805463
1362153209;623.797556597329
1362153210;623.897555389195
1362153211;623.99755418106
1362153212;624.097552972926
1362153213;624.197551764792
1362153214;624.297550556658
1362153215;624.397549348524
1362153216;624.497548140389
1362153217;624.597546932255
1362153218;624.697545724121
1362153219;624.797544515987
1362153220;624.897543307853
1362153221;624.997542099718
1362153222;625.097540891584
1362153223;625.19753968345
1362153224;625.297538475316
1362153225;625.397537267182
1362153226;625.497536059047
1362153227;625.597534850913
1362153228;625.697533642779
1362153229;625.797532434645
1362153230;625.897531226511
1362153231;625.997530018376
1362153232;626.097528810242
1362153233;626.197527602108
1362153234;626.297526393974
1362153235;626.39752518584
1362153236;626.497523977705
1362153237;626.597522769571
1362153238;626.697521561437
1362153239;626.797520353303
1362153240;626.897519145169
1362153241;626.997517937034
1362153242;627.0975167289
1362153243;627.197515520766
1362153244;627.297514312632
1362153245;627.397513104498
1362153246;627.497511896363
1362153247;627.597510688229
1362153248;627.697509480095
1362153249;627.797508271961
1362153250;627.897507063827
1362153251;627.997505855692
1362153252;628.097504647558
1362153253;628.197503439424
1362153254;628.29750223129
1362153255;628.397501023156
1362153256;628.497499815021
1362153257;628.597498606887
1362153258;628.697497398753
1362153259;628.797496190619
1362153260;628.897494982485
1362153261;628.99749377435
1362153262;629.097492566216
1362153263;629.197491358082
1362153264;629.297490149948
1362153265;629.397488941814
1362153266;629.497487733679
1362153267;629.597486525545
1362153268;629.697485317411
1362153269;629.797484109277
1362153270;629.897482901143
1362153271;629.997481693008
1362153272;630.097480484874
1362153273;630.19747927674
1362153274;630.297478068606
1362153275;630.397476860472
1362153276;630.497475652337
1362153277;630.597474444203
1362153278;630.697473236069
1362153279;630.797472027935
1362153280;630.897470819801
1362153281;630.997469611666
1362153282;631.097468403532
1362153283;631.197467195398
1362153284;631.297465987264
1362153285;631.39746477913
1362153286;631.497463570995
1362153287;631.597462362861
1362153288;631.697461154727
1362153289;631.797459946593
1362153290;631.897458738459
1362153291;631.997457530324
1362153292;632.09745632219
1362153293;632.197455114056
1362153294;632.297453905922
1362153295;632.397452697788
1362153296;632.497451489653
1362153297;632.597450281519
1362153298;632.697449073385
1362153299;632.797447865251
1362153300;632.897446657117
1362153301;632.997445448983
1362153302;633.097444240848
1362153303;633.197443032714
1362153304;633.29744182458
1362153305;633.397440616446
1362153306;633.497439408312
1362153307;633.597438200177
1362153308;633.697436992043
1362153309;633.797435783909
1362153310;633.897434575775
1362153311;633.997433367641
1362153312;634.097432159506
1362153313;634.197430951372
1362153314;634.297429743238
1362153315;634.397428535104
1362153316;634.49742732697
1362153317;634.597426118835
1362153318;634.697424910701
1362153319;634.797423702567
1362153320;634.897422494433
1362153321;634.997421286299
1362153322;635.097420078164
1362153323;635.19741887003
1362153324;635.297417661896
1362153325;635.397416453762
1362153326;635.497415245628
1362153327;635.597414037493
1362153328;635.697412829359
1362153329;635.797411621225
1362153330;635.897410413091
1362153331;635.997409204957
1362153332;636.097407996822
1362153333;636.197406788688
1362153334;636.297405580554
1362153335;636.39740437242
1362153336;636.497403164286
1362153337;636.597401956151
1362153338;636.697400748017
1362153339;636.797399539883
1362153340;636.897398331749
1362153341;636.997397123615
1362153342;637.09739591548
1362153343;637.197394707346
1362153344;637.297393499212
1362153345;637.397392291078
1362153346;637.497391082944
1362153347;637.597389874809
1362153348;637.697388666675
1362153349;637.797387458541
1362153350;637.897386250407
1362153351;637.997385042273
1362153352;638.097383834138
1362153353;638.197382626004
1362153354;638.29738141787
1362153355;638.397380209736
1362153356;638.497379001602
1362153357;638.597377793467
1362153358;638.697376585333
1362153359;638.797375377199
1362153360;638.897374169065
1362153361;638.997372960931
1362153362;639.097371752796
1362153363;639.197370544662
1362153364;639.297369336528
1362153365;639.397368128394
1362153366;639.49736692026
1362153367;639.597365712125
1362153368;639.697364503991
1362153369;639.797363295857
1362153370;639.897362087723
1362153371;639.997360879589
1362153372;640.097359671455
1362153373;640.19735846332
1362153374;640.297357255186
1362153375;640.397356047052
1362153376;640.497354838918
1362153377;640.597353630784
1362153378;640.697352422649
1362153379;640.797351214515
1362153380;640.897350006381
1362153381;640.997348798247
1362153382;641.097347590113
1362153383;641.197346381978
1362153384;641.297345173844
1362153385;641.39734396571
1362153386;641.497342757576
1362153387;641.597341549442
1362153388;641.697340341307
1362153389;641.797339133173
1362153390;641.897337925039
1362153391;641.997336716905
1362153392;642.097335508771
1362153393;642.197334300636
1362153394;642.297333092502
1362153395;642.397331884368
1362153396;642.497330676234
1362153397;642.5973294681
1362153398;642.697328259965
1362153399;642.797327051831
1362153400;642.897325843697
1362153401;642.997324635563
1362153402;643.097323427429
1362153403;643.197322219294
1362153404;643.29732101116
1362153405;643.397319803026
1362153406;643.497318594892
1362153407;643.597317386758
1362153408;643.697316178623
1362153409;643.797314970489
1362153410;643.897313762355
1362153411;643.997312554221
1362153412;644.097311346087
1362153413;644.197310137952
1362153414;644.297308929818
1362153415;644.397307721684
1362153416;644.49730651355
1362153417;644.597305305416
1362153418;644.697304097281
1362153419;644.797302889147
1362153420;644.897301681013
1362153421;644.997300472879
1362153422;645.097299264745
1362153423;645.19729805661
1362153424;645.297296848476
1362153425;645.397295640342
1362153426;645.497294432208
1362153427;645.597293224074
1362153428;645.697292015939
1362153429;645.797290807805
1362153430;645.897289599671
1362153431;645.997288391537
1362153432;646.097287183403
1362153433;646.197285975268
1362153434;646.297284767134
1362153435;646.397283559
1362153436;646.497282350866
1362153437;646.597281142732
1362153438;646.697279934597
1362153439;646.797278726463
1362153440;646.897277518329
1362153441;646.997276310195
1362153442;647.097275102061
1362153443;647.197273893926
1362153444;647.297272685792
1362153445;647.397271477658
1362153446;647.497270269524
1362153447;647.59726906139
1362153448;647.697267853256
1362153449;647.797266645121
1362153450;647.897265436987
1362153451;647.997264228853
1362153452;648.097263020719
1362153453;648.197261812585
1362153454;648.29726060445
1362153455;648.397259396316
1362153456;648.497258188182
1362153457;648.597256980048
1362153458;648.697255771914
1362153459;648.797254563779
1362153460;648.897253355645
1362153461;648.997252147511
1362153462;649.097250939377
1362153463;649.197249731243
1362153464;649.297248523108
1362153465;649.397247314974
1362153466;649.49724610684
1362153467;649.597244898706
1362153468;649.697243690572
1362153469;649.797242482437
1362153470;649.897241274303
1362153471;649.997240066169
1362153472;650.097238858035
1362153473;650.197237649901
1362153474;650.297236441766
1362153475;650.397235233632
1362153476;650.497234025498
1362153477;650.597232817364
1362153478;650.69723160923
1362153479;650.797230401095
1362153480;650.897229192961
1362153481;650.997227984827
1362153482;651.097226776693
1362153483;651.197225568559
1362153484;651.297224360424
1362153485;651.39722315229
1362153486;651.497221944156
1362153487;651.597220736022
1362153488;651.697219527888
1362153489;651.797218319753
1362153490;651.897217111619
1362153491;651.997215903485
1362153492;652.097214695351
1362153493;652.197213487217
1362153494;652.297212279082
1362153495;652.397211070948
1362153496;652.497209862814
1362153497;652.59720865468
1362153498;652.697207446546
1362153499;652.797206238411
1362153500;652.897205030277
1362153501;652.997203822143
1362153502;653.097202614009
1362153503;653.197201405875
1362153504;653.29720019774
1362153505;653.397198989606
1362153506;653.497197781472
1362153507;653.597196573338
1362153508;653.697195365204
1362153509;653.797194157069
1362153510;653.897192948935
1362153511;653.997191740801
1362153512;654.097190532667
1362153513;654.197189324533
1362153514;654.297188116398
1362153515;654.397186908264
1362153516;654.49718570013
1362153517;654.597184491996
1362153518;654.697183283862
1362153519;654.797182075728
1362153520;654.897180867593
1362153521;654.997179659459
1362153522;655.097178451325
1362153523;655.197177243191
1362153524;655.297176035057
1362153525;655.397174826922
1362153526;655.497173618788
1362153527;655.597172410654
1362153528;655.69717120252
1362153529;655.797169994386
1362153530;655.897168786251
1362153531;655.997167578117
1362153532;656.097166369983
1362153533;656.197165161849
1362153534;656.297163953715
1362153535;656.39716274558
1362153536;656.497161537446
1362153537;656.597160329312
1362153538;656.697159121178
1362153539;656.797157913044
1362153540;656.897156704909
1362153541;656.997155496775
1362153542;657.097154288641
1362153543;657.197153080507
1362153544;657.297151872373
1362153545;657.397150664238
1362153546;657.497149456104
1362153547;657.59714824797
1362153548;657.697147039836
1362153549;657.797145831702
1362153550;657.897144623567
1362153551;657.997143415433
1362153552;658.097142207299
1362153553;658.197140999165
1362153554;658.297139791031
1362153555;658.397138582896
1362153556;658.497137374762
1362153557;658.597136166628
1362153558;658.697134958494
1362153559;658.79713375036
1362153560;658.897132542225
1362153561;658.997131334091
1362153562;659.097130125957
1362153563;659.197128917823
1362153564;659.297127709689
1362153565;659.397126501554
1362153566;659.49712529342
1362153567;659.597124085286
1362153568;659.697122877152
1362153569;659.797121669018
1362153570;659.897120460883
1362153571;659.997119252749
1362153572;660.097118044615
1362153573;660.197116836481
1362153574;660.297115628347
1362153575;660.397114420212
1362153576;660.497113212078
1362153577;660.597112003944
1362153578;660.69711079581
1362153579;660.797109587676
1362153580;660.897108379541
1362153581;660.997107171407
1362153582;661.097105963273
1362153583;661.197104755139
1362153584;661.297103547005
1362153585;661.39710233887
1362153586;661.497101130736
1362153587;661.597099922602
1362153588;661.697098714468
1362153589;661.797097506334
1362153590;661.897096298199
1362153591;661.997095090065
1362153592;662.097093881931
1362153593;662.197092673797
1362153594;662.297091465663
1362153595;662.397090257528
1362153596;662.497089049394
1362153597;662.59708784126
1362153598;662.697086633126
1362153599;662.797085424992
1362153600;662.897084216857
1362153601;662.997083008723
1362153602;663.097081800589
1362153603;663.197080592455
1362153604;663.297079384321
1362153605;663.397078176186
1362153606;663.497076968052
1362153607;663.597075759918
1362153608;663.697074551784
1362153609;663.79707334365
1362153610;663.897072135515
1362153611;663.997070927381
1362153612;664.097069719247
1362153613;664.197068511113
1362153614;664.297067302979
1362153615;664.397066094844
1362153616;664.49706488671
1362153617;664.597063678576
1362153618;664.697062470442
1362153619;664.797061262308
1362153620;664.897060054173
1362153621;664.997058846039
1362153622;665.097057637905
1362153623;665.197056429771
1362153624;665.297055221637
1362153625;665.397054013502
1362153626;665.497052805368
1362153627;665.597051597234
1362153628;665.6970503891
1362153629;665.797049180966
1362153630;665.897047972832
1362153631;665.997046764697
1362153632;666.097045556563
1362153633;666.197044348429
1362153634;666.297043140295
1362153635;666.397041932161
1362153636;666.497040724026
1362153637;666.597039515892
1362153638;666.697038307758
1362153639;666.797037099624
1362153640;666.89703589149
1362153641;666.997034683355
1362153642;667.097033475221
1362153643;667.197032267087
1362153644;667.297031058953
1362153645;667.397029850819
1362153646;667.497028642684
1362153647;667.59702743455
1362153648;667.697026226416
1362153649;667.797025018282
1362153650;667.897023810148
1362153651;667.997022602013
1362153652;668.097021393879
1362153653;668.197020185745
1362153654;668.297018977611
1362153655;668.397017769477
1362153656;668.497016561342
1362153657;668.597015353208
1362153658;668.697014145074
1362153659;668.79701293694
1362153660;668.897011728806
1362153661;668.997010520671
1362153662;669.097009312537
1362153663;669.197008104403
1362153664;669.297006896269
1362153665;669.397005688135
1362153666;669.49700448
1362153667;669.597003271866
1362153668;669.697002063732
1362153669;669.797000855598
1362153670;669.896999647464
1362153671;669.996998439329
1362153672;670.096997231195
1362153673;670.196996023061
1362153674;670.296994814927
1362153675;670.396993606793
1362153676;670.496992398658
1362153677;670.596991190524
1362153678;670.69698998239
1362153679;670.796988774256
1362153680;670.896987566122
1362153681;670.996986357987
1362153682;671.096985149853
1362153683;671.196983941719
1362153684;671.296982733585
1362153685;671.396981525451
1362153686;671.496980317316
1362153687;671.596979109182
1362153688;671.696977901048
1362153689;671.796976692914
1362153690;671.89697548478
1362153691;671.996974276645
1362153692;672.096973068511
1362153693;672.196971860377
1362153694;672.296970652243
1362153695;672.396969444109
1362153696;672.496968235974
1362153697;672.59696702784
1362153698;672.696965819706
1362153699;672.796964611572
1362153700;672.896963403438
1362153701;672.996962195303
1362153702;673.096960987169
1362153703;673.196959779035
1362153704;673.296958570901
1362153705;673.396957362767
1362153706;673.496956154632
1362153707;673.596954946498
1362153708;673.696953738364
1362153709;673.79695253023
1362153710;673.896951322096
1362153711;673.996950113961
1362153712;674.096948905827
1362153713;674.196947697693
1362153714;674.296946489559
1362153715;674.396945281425
1362153716;674.49694407329
1362153717;674.596942865156
1362153718;674.696941657022
1362153719;674.796940448888
1362153720;674.896939240754
1362153721;674.996938032619
1362153722;675.096936824485
1362153723;675.196935616351
1362153724;675.296934408217
1362153725;675.396933200083
1362153726;675.496931991948
1362153727;675.596930783814
1362153728;675.69692957568
1362153729;675.796928367546
1362153730;675.896927159412
1362153731;675.996925951277
1362153732;676.096924743143
1362153733;676.196923535009
1362153734;676.296922326875
1362153735;676.396921118741
1362153736;676.496919910606
1362153737;676.596918702472
1362153738;676.696917494338
1362153739;676.796916286204
1362153740;676.89691507807
1362153741;676.996913869936
1362153742;677.096912661801
1362153743;677.196911453667
1362153744;677.296910245533
1362153745;677.396909037399
1362153746;677.496907829265
1362153747;677.59690662113
1362153748;677.696905412996
1362153749;677.796904204862
1362153750;677.896902996728
1362153751;677.996901788594
1362153752;678.096900580459
1362153753;678.196899372325
1362153754;678.296898164191
1362153755;678.396896956057
1362153756;678.496895747923
1362153757;678.596894539788
1362153758;678.696893331654
1362153759;678.79689212352
1362153760;678.896890915386
1362153761;678.996889707252
1362153762;679.096888499117
1362153763;679.196887290983
1362153764;679.296886082849
1362153765;679.396884874715
1362153766;679.496883666581
1362153767;679.596882458446
1362153768;679.696881250312
1362153769;679.796880042178
1362153770;679.896878834044
1362153771;679.99687762591
1362153772;680.096876417775
1362153773;680.196875209641
1362153774;680.296874001507
1362153775;680.396872793373
1362153776;680.496871585239
1362153777;680.596870377104
1362153778;680.69686916897
1362153779;680.796867960836
1362153780;680.896866752702
1362153781;680.996865544568
1362153782;681.096864336433
1362153783;681.196863128299
1362153784;681.296861920165
1362153785;681.396860712031
1362153786;681.496859503897
1362153787;681.596858295762
1362153788;681.696857087628
1362153789;681.796855879494
1362153790;681.89685467136
1362153791;681.996853463226
1362153792;682.096852255091
1362153793;682.196851046957
1362153794;682.296849838823
1362153795;682.396848630689
1362153796;682.496847422555
1362153797;682.59684621442
1362153798;682.696845006286
1362153799;682.796843798152
1362153800;682.896842590018
1362153801;682.996841381884
1362153802;683.096840173749
1362153803;683.196838965615
1362153804;683.296837757481
1362153805;683.396836549347
1362153806;683.496835341213
1362153807;683.596834133078
1362153808;683.696832924944
1362153809;683.79683171681
1362153810;683.896830508676
1362153811;683.996829300542
1362153812;684.096828092408
1362153813;684.196826884273
1362153814;684.296825676139
1362153815;684.396824468005
1362153816;684.496823259871
1362153817;684.596822051737
1362153818;684.696820843602
1362153819;684.796819635468
1362153820;684.896818427334
1362153821;684.9968172192
1362153822;685.096816011066
1362153823;685.196814802931
1362153824;685.296813594797
1362153825;685.396812386663
1362153826;685.496811178529
1362153827;685.596809970395
1362153828;685.69680876226
1362153829;685.796807554126
1362153830;685.896806345992
1362153831;685.996805137858
1362153832;686.096803929724
1362153833;686.196802721589
1362153834;686.296801513455
1362153835;686.396800305321
1362153836;686.496799097187
1362153837;686.596797889053
1362153838;686.696796680918
1362153839;686.796795472784
1362153840;686.89679426465
1362153841;686.996793056516
1362153842;687.096791848382
1362153843;687.196790640247
1362153844;687.296789432113
1362153845;687.396788223979
1362153846;687.496787015845
1362153847;687.596785807711
1362153848;687.696784599576
1362153849;687.796783391442
1362153850;687.896782183308
1362153851;687.996780975174
1362153852;688.09677976704
1362153853;688.196778558905
1362153854;688.296777350771
1362153855;688.396776142637
1362153856;688.496774934503
1362153857;688.596773726369
1362153858;688.696772518234
1362153859;688.7967713101
1362153860;688.896770101966
1362153861;688.996768893832
1362153862;689.096767685698
1362153863;689.196766477563
1362153864;689.296765269429
1362153865;689.396764061295
1362153866;689.496762853161
1362153867;689.596761645027
1362153868;689.696760436892
1362153869;689.796759228758
1362153870;689.896758020624
1362153871;689.99675681249
1362153872;690.096755604356
1362153873;690.196754396221
1362153874;690.296753188087
1362153875;690.396751979953
1362153876;690.496750771819
1362153877;690.596749563685
1362153878;690.69674835555
1362153879;690.796747147416
1362153880;690.896745939282
1362153881;690.996744731148
1362153882;691.096743523014
1362153883;691.196742314879
1362153884;691.296741106745
1362153885;691.396739898611
1362153886;691.496738690477
1362153887;691.596737482343
1362153888;691.696736274209
1362153889;691.796735066074
1362153890;691.89673385794
1362153891;691.996732649806
1362153892;692.096731441672
1362153893;692.196730233538
1362153894;692.296729025403
1362153895;692.396727817269
1362153896;692.496726609135
1362153897;692.596725401001
1362153898;692.696724192867
1362153899;692.796722984732
1362153900;692.896721776598
1362153901;692.996720568464
1362153902;693.09671936033
1362153903;693.196718152196
1362153904;693.296716944061
1362153905;693.396715735927
1362153906;693.496714527793
1362153907;693.596713319659
1362153908;693.696712111525
1362153909;693.79671090339
1362153910;693.896709695256
1362153911;693.996708487122
1362153912;694.096707278988
1362153913;694.196706070854
1362153914;694.296704862719
1362153915;694.396703654585
1362153916;694.496702446451
1362153917;694.596701238317
1362153918;694.696700030183
1362153919;694.796698822048
1362153920;694.896697613914
1362153921;694.99669640578
1362153922;695.096695197646
1362153923;695.196693989512
1362153924;695.296692781377
1362153925;695.396691573243
1362153926;695.496690365109
1362153927;695.596689156975
1362153928;695.696687948841
1362153929;695.796686740706
1362153930;695.896685532572
1362153931;695.996684324438
1362153932;696.096683116304
1362153933;696.19668190817
1362153934;696.296680700035
1362153935;696.396679491901
1362153936;696.496678283767
1362153937;696.596677075633
1362153938;696.696675867499
1362153939;696.796674659364
1362153940;696.89667345123
1362153941;696.996672243096
1362153942;697.096671034962
1362153943;697.196669826828
1362153944;697.296668618693
1362153945;697.396667410559
1362153946;697.496666202425
1362153947;697.596664994291
1362153948;697.696663786157
1362153949;697.796662578022
1362153950;697.896661369888
1362153951;697.996660161754
1362153952;698.09665895362
1362153953;698.196657745486
1362153954;698.296656537351
1362153955;698.396655329217
1362153956;698.496654121083
1362153957;698.596652912949
1362153958;698.696651704815
1362153959;698.796650496681
1362153960;698.896649288546
1362153961;698.996648080412
1362153962;699.096646872278
1362153963;699.196645664144
1362153964;699.29664445601
1362153965;699.396643247875
1362153966;699.496642039741
1362153967;699.596640831607
1362153968;699.696639623473
1362153969;699.796638415339
1362153970;699.896637207204
1362153971;699.99663599907
1362153972;700.096634790936
1362153973;700.196633582802
1362153974;700.296632374668
1362153975;700.396631166533
1362153976;700.496629958399
1362153977;700.596628750265
1362153978;700.696627542131
1362153979;700.796626333997
1362153980;700.896625125862
1362153981;700.996623917728
1362153982;701.096622709594
1362153983;701.19662150146
1362153984;701.296620293326
1362153985;701.396619085191
1362153986;701.496617877057
1362153987;701.596616668923
1362153988;701.696615460789
1362153989;701.796614252655
1362153990;701.89661304452
1362153991;701.996611836386
1362153992;702.096610628252
1362153993;702.196609420118
1362153994;702.296608211984
1362153995;702.396607003849
1362153996;702.496605795715
1362153997;702.596604587581
1362153998;702.696603379447
1362153999;702.796602171313
1362154000;702.896600963178
1362154001;702.996599755044
1362154002;703.09659854691
1362154003;703.196597338776
1362154004;703.296596130642
1362154005;703.396594922507
1362154006;703.496593714373
1362154007;703.596592506239
1362154008;703.696591298105
1362154009;703.796590089971
1362154010;703.896588881836
1362154011;703.996587673702
1362154012;704.096586465568
1362154013;704.196585257434
1362154014;704.2965840493
1362154015;704.396582841165
1362154016;704.496581633031
1362154017;704.596580424897
1362154018;704.696579216763
1362154019;704.796578008629
1362154020;704.896576800494
1362154021;704.99657559236
1362154022;705.096574384226
1362154023;705.196573176092
1362154024;705.296571967958
1362154025;705.396570759823
1362154026;705.496569551689
1362154027;705.596568343555
1362154028;705.696567135421
1362154029;705.796565927287
1362154030;705.896564719152
1362154031;705.996563511018
1362154032;706.096562302884
1362154033;706.19656109475
1362154034;706.296559886616
1362154035;706.396558678481
1362154036;706.496557470347
1362154037;706.596556262213
1362154038;706.696555054079
1362154039;706.796553845945
1362154040;706.89655263781
1362154041;706.996551429676
1362154042;707.096550221542
1362154043;707.196549013408
1362154044;707.296547805274
1362154045;707.396546597139
1362154046;707.496545389005
1362154047;707.596544180871
1362154048;707.696542972737
1362154049;707.796541764603
1362154050;707.896540556468
1362154051;707.996539348334
1362154052;708.0965381402
1362154053;708.196536932066
1362154054;708.296535723932
1362154055;708.396534515797
1362154056;708.496533307663
1362154057;708.596532099529
1362154058;708.696530891395
1362154059;708.796529683261
1362154060;708.896528475127
1362154061;708.996527266992
1362154062;709.096526058858
1362154063;709.196524850724
1362154064;709.29652364259
1362154065;709.396522434456
1362154066;709.496521226321
1362154067;709.596520018187
1362154068;709.696518810053
1362154069;709.796517601919
1362154070;709.896516393785
1362154071;709.99651518565
1362154072;710.096513977516
1362154073;710.196512769382
1362154074;710.296511561248
1362154075;710.396510353114
1362154076;710.496509144979
1362154077;710.596507936845
1362154078;710.696506728711
1362154079;710.796505520577
1362154080;710.896504312443
1362154081;710.996503104308
1362154082;711.096501896174
1362154083;711.19650068804
1362154084;711.296499479906
1362154085;711.396498271772
1362154086;711.496497063637
1362154087;711.596495855503
1362154088;711.696494647369
1362154089;711.796493439235
1362154090;711.896492231101
1362154091;711.996491022966
1362154092;712.096489814832
1362154093;712.196488606698
1362154094;712.296487398564
1362154095;712.39648619043
1362154096;712.496484982295
1362154097;712.596483774161
1362154098;712.696482566027
1362154099;712.796481357893
1362154100;712.896480149759
1362154101;712.996478941624
1362154102;713.09647773349
1362154103;713.196476525356
1362154104;713.296475317222
1362154105;713.396474109088
1362154106;713.496472900953
1362154107;713.596471692819
1362154108;713.696470484685
1362154109;713.796469276551
1362154110;713.896468068417
1362154111;713.996466860282
1362154112;714.096465652148
1362154113;714.196464444014
1362154114;714.29646323588
1362154115;714.396462027746
1362154116;714.496460819611
1362154117;714.596459611477
1362154118;714.696458403343
1362154119;714.796457195209
1362154120;714.896455987075
1362154121;714.99645477894
1362154122;715.096453570806
1362154123;715.196452362672
1362154124;715.296451154538
1362154125;715.396449946404
1362154126;715.496448738269
1362154127;715.596447530135
1362154128;715.696446322001
1362154129;715.796445113867
1362154130;715.896443905733
1362154131;715.996442697598
1362154132;716.096441489464
1362154133;716.19644028133
1362154134;716.296439073196
1362154135;716.396437865062
1362154136;716.496436656927
1362154137;716.596435448793
1362154138;716.696434240659
1362154139;716.796433032525
1362154140;716.896431824391
1362154141;716.996430616256
1362154142;717.096429408122
1362154143;717.196428199988
1362154144;717.296426991854
1362154145;717.39642578372
1362154146;717.496424575585
1362154147;717.596423367451
1362154148;717.696422159317
1362154149;717.796420951183
1362154150;717.896419743049
1362154151;717.996418534914
1362154152;718.09641732678
1362154153;718.196416118646
1362154154;718.296414910512
1362154155;718.396413702378
1362154156;718.496412494243
1362154157;718.596411286109
1362154158;718.696410077975
1362154159;718.796408869841
1362154160;718.896407661707
1362154161;718.996406453572
1362154162;719.096405245438
1362154163;719.196404037304
1362154164;719.29640282917
1362154165;719.396401621036
1362154166;719.496400412901
1362154167;719.596399204767
1362154168;719.696397996633
1362154169;719.796396788499
1362154170;719.896395580365
1362154171;719.99639437223
1362154172;720.096393164096
1362154173;720.196391955962
1362154174;720.296390747828
1362154175;720.396389539694
1362154176;720.49638833156
1362154177;720.596387123425
1362154178;720.696385915291
1362154179;720.796384707157
1362154180;720.896383499023
1362154181;720.996382290889
1362154182;721.096381082754
1362154183;721.19637987462
1362154184;721.296378666486
1362154185;721.396377458352
1362154186;721.496376250218
1362154187;721.596375042083
1362154188;721.696373833949
1362154189;721.796372625815
1362154190;721.896371417681
1362154191;721.996370209547
1362154192;722.096369001412
1362154193;722.196367793278
1362154194;722.296366585144
1362154195;722.39636537701
1362154196;722.496364168876
1362154197;722.596362960741
1362154198;722.696361752607
1362154199;722.796360544473
1362154200;722.896359336339
1362154201;722.996358128205
1362154202;723.09635692007
1362154203;723.196355711936
1362154204;723.296354503802
1362154205;723.396353295668
1362154206;723.496352087534
1362154207;723.596350879399
1362154208;723.696349671265
1362154209;723.796348463131
1362154210;723.896347254997
1362154211;723.996346046863
1362154212;724.096344838728
1362154213;724.196343630594
1362154214;724.29634242246
1362154215;724.396341214326
1362154216;724.496340006192
1362154217;724.596338798057
1362154218;724.696337589923
1362154219;724.796336381789
1362154220;724.896335173655
1362154221;724.996333965521
1362154222;725.096332757386
1362154223;725.196331549252
1362154224;725.296330341118
1362154225;725.396329132984
1362154226;725.49632792485
1362154227;725.596326716715
1362154228;725.696325508581
1362154229;725.796324300447
1362154230;725.896323092313
1362154231;725.996321884179
1362154232;726.096320676044
1362154233;726.19631946791
1362154234;726.296318259776
1362154235;726.396317051642
1362154236;726.496315843508
1362154237;726.596314635373
1362154238;726.696313427239
1362154239;726.796312219105
1362154240;726.896311010971
1362154241;726.996309802837
1362154242;727.096308594702
1362154243;727.196307386568
1362154244;727.296306178434
1362154245;727.3963049703
1362154246;727.496303762166
1362154247;727.596302554031
1362154248;727.696301345897
1362154249;727.796300137763
1362154250;727.896298929629
1362154251;727.996297721495
1362154252;728.096296513361
1362154253;728.196295305226
1362154254;728.296294097092
1362154255;728.396292888958
1362154256;728.496291680824
1362154257;728.59629047269
1362154258;728.696289264555
1362154259;728.796288056421
1362154260;728.896286848287
1362154261;728.996285640153
1362154262;729.096284432019
1362154263;729.196283223884
1362154264;729.29628201575
1362154265;729.396280807616
1362154266;729.496279599482
1362154267;729.596278391348
1362154268;729.696277183213
1362154269;729.796275975079
1362154270;729.896274766945
1362154271;729.996273558811
1362154272;730.096272350677
1362154273;730.196271142542
1362154274;730.296269934408
1362154275;730.396268726274
1362154276;730.49626751814
1362154277;730.596266310006
1362154278;730.696265101871
1362154279;730.796263893737
1362154280;730.896262685603
1362154281;730.996261477469
1362154282;731.096260269335
1362154283;731.1962590612
1362154284;731.296257853066
1362154285;731.396256644932
1362154286;731.496255436798
1362154287;731.596254228664
1362154288;731.696253020529
1362154289;731.796251812395
1362154290;731.896250604261
1362154291;731.996249396127
1362154292;732.096248187993
1362154293;732.196246979858
1362154294;732.296245771724
1362154295;732.39624456359
1362154296;732.496243355456
1362154297;732.596242147322
1362154298;732.696240939187
1362154299;732.796239731053
1362154300;732.896238522919
1362154301;732.996237314785
1362154302;733.096236106651
